judul,tanggal,topik,sumber,tipe,ringkasan,url,waktu_scrape
"Perkuat Pengelolaan Pengaduan, Wabup Gresik Minta OPD Respons Cepat Aduan Warga - memorandum.disway.id - Memorandum.co.id",01 Sep 2026,Umum,Google News (Memorandum.co.id),google_news,"Perkuat Pengelolaan Pengaduan, Wabup Gresik Minta OPD Respons Cepat Aduan Warga - memorandum.disway.id Memorandum.co.id",https://news.google.com/rss/articles/CBMixAFBVV95cUxNTnhYVExiV3U5UUx0M2oyelpKal9nbkZJTlFodFdneDVsQTdmb0Z6bjBjZ3RJSy11VXIyN3ZTLU5ZWVhDOTUwLW5Oanp2TnJ0a3JZY2lkUkUxanVseXhjODRBU051bzJUNVR6RlFvMExVN2txM3gyTmcwd3VTMXhkMzJsV1hhbU10Ql9fS2ZjQUVlOHUwRFRqMVVOMjVJR1hQNFlhTnd0Y0dwQmhLR3htV0d0ZXZibjZUU09pRlRQTnA5T2940gG6AUFVX3lxTFBLaG1icS1SSjFXTnNCVy1kTDVEZEFZdVh1RXkwQzNOUXVjMFNkd0h5QUNReDl1ektfemtpSC1fTE0xVTdBWDBwYlRJQ2RyZkhCUDlXSWstaFpPQ3A2TDlkYjY2bkpXSkUwM1BNbnhhMFdBQ1pTUWp4YVlCT0pldzAwVGFzdE9VWkRNZTlWRnRUc3pCYnRlV2tKUXFEMmw3TkJWdmMteGtoOUNSd1BIVXJYTXpZcHQ1aWZtZw?oc=5,2026-09-03 18:12
"Pimpin Sertijab 14 PJU dan Kapolsek Jajaran, Kapolres Gresik Tekankan Peningkatan Pelayanan - radargresik.jawapos.com",03 Sep 2026,Umum,Google News (radargresik.jawapos.com),google_news,"Pimpin Sertijab 14 PJU dan Kapolsek Jajaran, Kapolres Gresik Tekankan Peningkatan Pelayanan radargresik.jawapos.com",https://news.google.com/rss/articles/CBMi3gFBVV95cUxQdkR1N204THJ4VXdieVBxbk44cUVReHJ2Yl9PYndBRUZUWlhUeWJkLW9ENmtpOS1kRDE0S3BGcWlISkFwYjQ0cWg4dlJ3X0hmSWhGdzQzU3ZCNGw5SklhVmpDaDJLV1lJQWY0aEhUcG5Qd1ZqR3VHX1NKQk1TTlNUX21WdmdORXQyc0NUYWh4THRScWtIQUtDbU1tUWdBOENGOC1DVHR0ZUtLRzNUTG1zRHQ1bDM2V3BIM3cySldrSkRleWRhZ0UxVFhwNWhBSmZfX2Jna21YZkNxZDQ0QnfSAeMBQVVfeXFMTmxxV0FiUFM1UWdZRk1LUVFRclhxamtIbDNKSXFUMlZ6WnVHOGxiejZLYm00aEQ1Y19FQzdtdkFzZHlBVzhQZGN6cDZ0WnNXM0NIMGVtZVphM0dPZ21QTl9KRkR2bnZ0SWQ3TVVLRllORU8yei1CekNUaHBmXzVqY3kwTGlkZnpKcnE1VU9nOWdZNVJzNHhpQVdqOUpaWmxqd0ZZLW9NbEtvOVl2eEg5Zy1xZ1RucV85XzdnTTdwVGh2NlhfMlpTdTNLenBpTVdlczJnNXprYWxZNnU5ZUg2QU9ndUU?oc=5,2026-09-03 18:12
Heboh Damkar Gresik Minta Biaya Ganti Air Rp 150 Ribu ke Warga - detikcom,03 Sep 2026,Umum,Google News (detikcom),google_news,Heboh Damkar Gresik Minta Biaya Ganti Air Rp 150 Ribu ke Warga detikcom,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQVDhoalNWSkJielF6a2d0ZFpwYmR0UnhKNkp6YmFqbFp0LWNOQnB6WVZzNlA1ZWM5UGczNjk0WXF1dUdfNXFmbDg5bkhtR1VnbU0tQ1d6bE80cDB6Z3R4Q3NPcVJuZHpnc2hXcDFfYURITndicEhmbGc3Nmk2cVVSVkJkZnhsVFpXNl9zX3R6T3IzdUxIMndzTTNsUlFfS2paeW9oRk1DQVB2V0XSAbABQVVfeXFMT3lzRnZib1BtYTlTLXJlMlc3QzdESTJsbnF2blZqbnBwX2x3NHFtMko2a19icnYtMXVIdFdqUlZlQ0JGQkJQWVBBd3FiLWFGSlZvZTl5ZFV1QXZWQmZaMU1HSkNNaUJ0ZW4wdjJfa2dOUkg4Tk84NWRXWlNGLVRXZHMwWkg4ZmVFTG8zOEtoZ3VjeWxrMzZYUFVDQ1UwcW45bGZOMlZpYmtReXpDYXVKYmk?oc=5,2026-09-03 18:12
"Hendak Curi Murai Batu Rp2,5 Juta di Gresik, Pria Sampang Diteriaki Maling - beritajatim.com",03 Sep 2026,Umum,Google News (beritajatim.com),google_news,"Hendak Curi Murai Batu Rp2,5 Juta di Gresik, Pria Sampang Diteriaki Maling beritajatim.com",https://news.google.com/rss/articles/CBMinAFBVV95cUxQeUd2MzVndFFXSlNtQmY1bGZwVVFJaGJNWDV6dFpUYmFkTFFFSy1ZeUtYcXNxYnRibkxMX1VZc3ZwRG50TXR6YUxVUk16d2V6OElmQjJkLTF6RnJLemk2OWFfQ3lhZkF3Zl9wb1B1cU9yQ0kxSG5ob2hucTB6SFNLNzNsNFhPc2FiQXlhTERtR25lT25PWUdQZERPS2I?oc=5,2026-09-03 18:12
Gresik Kirim Bantuan Rp250 Juta untuk Korban Gempa NTT - InfoPublik,31 Aug 2026,Umum,Google News (InfoPublik),google_news,Gresik Kirim Bantuan Rp250 Juta untuk Korban Gempa NTT InfoPublik,https://news.google.com/rss/articles/CBMiogFBVV95cUxQZFNOcm55emFxdE1lUjM1YVNaT1JvYXI1RzFHOWkwTzhIY1lFY3NCbHRGMVg3ZzNkWTlCX3NGNzd4V3BaLVlSTm1EcVE4eDZTSkNwTFdwMkFJQk55bFBkZGpBb1RiZVB0bHZMVmc5NnBRQkRCS1V5T0NxTmxJVzRHSmtuWXhpRTd6QkRRTTQ4N2pVank0OFVvNjJjQlZnTWg5SVE?oc=5,2026-09-03 18:12
Pemotor Pamer Alat Kelamin Resahkan Warga Cerme Gresik - detikcom,02 Sep 2026,Umum,Google News (detikcom),google_news,Pemotor Pamer Alat Kelamin Resahkan Warga Cerme Gresik detikcom,https://news.google.com/rss/articles/CBMioAFBVV95cUxPS1h4amNYRWhoUEZvb3lZektiLTNFREpJU0RKbzZjbGtuRWViMlFQU2RLcGFTSFhmSjducUNyY0liTDVHcV9aRFQzU2g0Q19xQ1lyaDRyU0JUYkl5V1RTbVp6TmlPN2FLOGxXNFJxNEx3aGU5ZHRISnkyWkU4Zjl4NjhYZlotUW9VZi1JaTRSallLdVVrMlJJZi1hRXJ4MFZq0gGmAUFVX3lxTFBRamVISFNxVl9qSU1yb3VWaktwS2FQNUVnbHlhMFVvX3ZnVkJXU1RIWDRoOGhiLUN1X2M1ZkZROTFzQ2FsTVB3NGZfQkZTSkVJSW1wWmExeWhaNVNYWnB5WEwxZ25xOVRsSlhGTWp3MmZqR2lEN1pwRzhoazN6cDhZZGtXOFBLNTZibzVnZTVhOFJrNHJsbWE0UVdxMmhtVEM0aGhaSFE?oc=5,2026-09-03 18:12
"Cegah Penularan Kasus HIV di Gresik, Dinsos Terjunkan Tim ke Sekolah - radargresik.jawapos.com",02 Sep 2026,Pendidikan,Google News (radargresik.jawapos.com),google_news,"Cegah Penularan Kasus HIV di Gresik, Dinsos Terjunkan Tim ke Sekolah radargresik.jawapos.com",https://news.google.com/rss/articles/CBMivAFBVV95cUxNMWtWUzc4Ul9VRjJWRlFwUnZtRkNyeUZnRWo0NC1YSVkyVUhoZG5yTlZhTFdvXzJrX3lSdGxoN09sMmloS0RlVGc3UUZwRm5aaUxQWThFSTFEcmZJdzN2bkN1WEcyYTIwMzdwa25lcEFIcHdrQkVtYm5QTzY4ZEgxdUVrcGdvaTRHd3N5bFdPQkRzaUZhb3VVMnNyd1R4VVE1NEVTQURsS2xCSGhUX2tzY3E2aWpGYWQ4RUlpMdIBwgFBVV95cUxQWWVmOFd2Qm5veWhoNmo3a3NRNjRQZDVFak9wQl9FemxyWk04NTlMM20yeFpScVhvRElhM09ycTE0MlR1UHFweVBDZ1R4T2RUa1JrZFZJVkdUcmdWYnVoYmVwdW15WGVHWXBGb2t5OVZWRVctYi1YLWlLbWxnM1pOQkExUkQzVDhUVTYzR19tQ2xfVVRhZGM2cU9heU1XazRSUU9DWm5fZU5ueTRBMnVDemRjS0JqcV81Wi1GVmpfQ2NqQQ?oc=5,2026-09-03 18:12
"Hadiah Hari Pelanggan Nasional, PLN UP3 Gresik Nyalakan Listrik Gratis untuk Petani di Balongpanggan - radargresik.jawapos.com",31 Aug 2026,Umum,Google News (radargresik.jawapos.com),google_news,"Hadiah Hari Pelanggan Nasional, PLN UP3 Gresik Nyalakan Listrik Gratis untuk Petani di Balongpanggan radargresik.jawapos.com",https://news.google.com/rss/articles/CBMi7gFBVV95cUxPWXZsbDEtVDJ1Snp0d21HbDBWWGZWa3RVOFJqUGM2VTBxSTFHSDZhS3RBNHhBWGZ2cUxtRDd0dVlPZTJ6ZHByN2wyNUotNVp2U211dUtidmVfMGYza1M2b0V0enF6a2xQMW9oZ0VNbDZURGxvS1I4QkZCcnp6czdXSmdlUVFZXzNzaTFDUEl1SGN5d0paLUdpLVk0V0o5STV3aDRpYkp0bEFOelZkb1E4cnBEamlZSVdDbE9GNklCR1BySzVnNEJldkZxcWowOHZhRXJJc1VsWWo0SXkwYXQ5eUxDUW55U1BFaXQxSU930gHzAUFVX3lxTE1BZGxIYzk0TW9BZjVuaTBVd1QwcmVySDBKS25ucXc4NlBDVjdVZWF1aUVxdHR3aExrNHZlQ1VGMUFDMU9WcE53Mm5pS1hhSGd4MVNfQldSQVprbVhkRS0tTVR1NGxLNmxZTWJEdFE1R3hGQnNSVDFXTkNhZV9UbExtbERqLWFmVGF0d1V4cThrc3JwVmJsN3Ezc29DbW1Ob0xjZlR6aTFlWmFlUWNnWjhJSTBiZDdfb00wbC1BOVJLNEJDV1ZmNnpBQ2RjMUlfb2FvYU0xWWQzaHhEUHp6RDdaYXdXcThlcWVyU0dVbGdXcDBFRQ?oc=5,2026-09-03 18:12
Polres Gresik Salurkan Air Bersih ke 3 Desa Terdampak Kekeringan - beritajatim.com,03 Sep 2026,Umum,Google News (beritajatim.com),google_news,Polres Gresik Salurkan Air Bersih ke 3 Desa Terdampak Kekeringan beritajatim.com,https://news.google.com/rss/articles/CBMikgFBVV95cUxOQ1BEMkdvaTZrV1RQQ1dKcDZNR3hBVF9IUDdUMi1UbGgxb3JUMXc0aWo3SElCSWEtODJVeTE0QzlEb2VGRy1zUkw2N2kzUVdTVDJTczdEU0EybXp5U1BMQmlqQ1lvME9mNnRKQWVlWHNtVHpJVF9SUUJWSVM0ZlpaYnJMNWZadUtwb3Y4aS1wRVAtUQ?oc=5,2026-09-03 18:12
"Pembangunan Ulang Jembatan Manyar Gresik Rampung, Dibuka Waktu Dekat - memorandum.disway.id - Memorandum.co.id",01 Sep 2026,Infrastruktur,Google News (Memorandum.co.id),google_news,"Pembangunan Ulang Jembatan Manyar Gresik Rampung, Dibuka Waktu Dekat - memorandum.disway.id Memorandum.co.id",https://news.google.com/rss/articles/CBMitgFBVV95cUxPbXA4RzE5UnFiVVZsSEphQ0xpbnA4dDZvb3FjMWhSRjA4RDNKbEpjWHJiczc1RmlQXzVmX1c5NG5MSFNjZ1J3elMtWldWT3pHRERiRi1PQlVjNlZOWDI1Z2FIQUUyTWN5WVdtdHZrM3dhekpwSDVMUTNKVFBUZlVJZFNVVVhjN0w0SENCMTNZMmczYXU5WlhNMjVQUFFfZDFLUlZjbmtabmZRbjhMYjIwNmlrOThoUdIBqwFBVV95cUxPQ3dKR1cydlh0TzZoTjJIRnc3QktYVG5TMXZQaVVYWWFxZnRBZ1gwXzVKWUY2S29kYlFFOTFJWFRaWHpfbTV1LW1OcDJxamJrTEJpRURRb3R1ZS1JSEpEaXBmX1pTLUlrQm9uMDZPUGUyX1JBRUhaS19TT01WZEtIME5VVWRDaDg2QTNaMnBBN3dXcXlUWU91aVJNOTB3ME1ObnBXTDhtOU9PYms?oc=5,2026-09-03 18:12
"Peringati Hari Lahir Adhyaksa ke-81, Kejari Gresik Gelar Ziarah dan Tabur Bunga di TMP - radargresik.jawapos.com",01 Sep 2026,Umum,Google News (radargresik.jawapos.com),google_news,"Peringati Hari Lahir Adhyaksa ke-81, Kejari Gresik Gelar Ziarah dan Tabur Bunga di TMP radargresik.jawapos.com",https://news.google.com/rss/articles/CBMi1wFBVV95cUxQeEd5YW52QWR2cndqb2ptZHFkeDFKTmhKUVlpenZtNE84Ykt5WWRaNEE0bllVdGZrMWxlZ2N6V0hEeHhMMEtMWE51RkNwRFdjUU1Td3NVcVZueEZjaHhuQ045TkFZMUJCWkQ4OG5EdGpfRVhoWVR6Tk9HUDZMQ2JSVXNMRGFobDBOVGpsMUVKMW1HNjdQYmxPQU14Ukg3RzBFcnVYVTAzbVVLUGhpbm1CZ0g0bHVodDFGWDYtQklNWWVqaE5jLURWQVkwa0pseUFDMXAxZm5Sa9IB3AFBVV95cUxNRGtrSU56QVFzWlFsLTlmM00wb2ViazlwLWRwdm5BSy1qaHNicnliVXg1UjhSckNJalE2aUpRMlhWUFZ6QWw4Y0NsSGFkVXV4U0VHNXpBbXR4MWVVUkEtS2d5VXJvYW1HS0pJUEZSNmdCNUozM2Rmb3V4WXlmLTh4QzBDQ3F2NkViMnNhWEpUNTV1d2FlUUZHODVNNU1RWHI3cDhKbl9QOEEzT2tOWXlPbGlUa0hVekpVZ1Foa0o2MWQybXR1VjBpeU5Vd0tCd2JscEtxOGtJcy0tVmtr?oc=5,2026-09-03 18:12
"Sajikan Drama Kolosal Hingga Guest Star Utopia Band, SPEKTAVIA SMAN 1 Gresik Berlangsung Spektakuler - radargresik.jawapos.com",01 Sep 2026,Pendidikan,Google News (radargresik.jawapos.com),google_news,"Sajikan Drama Kolosal Hingga Guest Star Utopia Band, SPEKTAVIA SMAN 1 Gresik Berlangsung Spektakuler radargresik.jawapos.com",https://news.google.com/rss/articles/CBMi6AFBVV95cUxOejVfaFVxSTRjaHkwNDdBRTZfRWwzZUVhMWxEb042MmtWUDAzZktSLUZMa215NF8tS2ROR0thbm1OY1FjME5DcXpvOEx4NmoxTktZQWpncGFGM2JHVFBNRTFwdkJZMnliUDZxTkgwaFRleENjOUhRRWF3VVpEbWdJZnFzdV9QOUJodFBrRHBLbFkyYllSalNwRlBaamxiTVB0cVlQWE9uOW5yQzJoY1hTc2VrVXprMXhZTmYySVpZektyZk9DdjJEUnNmNnR1SW1idGIyYnRZb3VoNksteDFpOGZieFdwM0Fo0gHuAUFVX3lxTE45OU5ydG5PRTdtczlsOUFVZUhIRVBia0o0ck5lWnl5MUpWSENuNERwbkVhQWlycXhBclJrdFVyUnpkTTI0ZUtBZmE5c3JwU2VqTmJPX293YzA3T29pSEtEQk5iLTRrc0ZOTVZkX2FBQm9vZUlhSkpadEVBeFdseVhIaGcwVTFvdmY3VmRYVTVDcHdSWFRHZUJrNGcxYUdYbGRXTFdBbm1BQkFCaFFGZVRXUUM2dEhFd0d5R0w0TkRhT2JMSW95RUxFU0RUYVpJcklOc2JQc0xKdk1McHRPWnVVMng1WUpYbmFTZjdqNHc?oc=5,2026-09-03 18:12
"SATT Layani Raker AUMA Driyorejo, Siapkan Dua Bus Premium Menuju Banyuwangi - pwmu.co",31 Aug 2026,Umum,Google News (pwmu.co),google_news,"SATT Layani Raker AUMA Driyorejo, Siapkan Dua Bus Premium Menuju Banyuwangi pwmu.co",https://news.google.com/rss/articles/CBMilgFBVV95cUxQN2ttaTVyTnYtWmtReTFnc3NUU19nbjdMemFNOTlKMG9vZmpTTlRFUlFyd0dOcjVEellWQVcxTlJmQzVrSi1CWjFyWDVRZlFxSVRJcy1QRUVHcTFYalVhRzl1ZzFGMVE2Sno3S2QwQWhjalZHbWZSX0VPMUNfTy1EWTBmUktZSjBQZTZPYWR3RkcwdjhnZUE?oc=5,2026-09-03 18:12
"Warga Graha Naila Pidodo, Sumput, Driyorejo Boyong Motor Listrik: Bu Ratih Jadi Bintang Utama Jalan Sehat HUT ke-81 RI Desa Sumput, Driyorejo - Pelopor Wiratama",30 Aug 2026,Infrastruktur,Google News (Pelopor Wiratama),google_news,"Warga Graha Naila Pidodo, Sumput, Driyorejo Boyong Motor Listrik: Bu Ratih Jadi Bintang Utama Jalan Sehat HUT ke-81 RI Desa Sumput, Driyorejo Pelopor Wiratama",https://news.google.com/rss/articles/CBMiiwJBVV95cUxOaVhfc2lsLWlJNWtUODFvZ2ZWUHZlXzJRdGpxXy1MYUE2R0RmMnFHZ2JHWmpKXzFKdWUySS1kZWZfVzlNaU55MUR3VnJnazVYMVNwS2JFWmVjNUdDYnAwM05uQXJlNFZyM29NLVU4dUtnazFvclNldW1mR2k0LTZzQlNYME15TFFRMG5CNDVMSGdnbmF6Y2NxbE94YUJLelhjQXIyMmRHMVVPOGtvOUtoZlM4V2w3dDFtOXNtTmxrZUJwTmpRNU16TktPOUZrS3c4TUwyYmFheXJBX09JbUpxYzZ2RmxqNXpab3haeFFsSFIwUlNyaFdEZ2VNMmpNalUwR2U5azdaUXZuS0U?oc=5,2026-09-03 18:12
Kualitas udara di Driyorejo - IQAir,24 Jun 2026,Umum,Google News (IQAir),google_news,Kualitas udara di Driyorejo IQAir,https://news.google.com/rss/articles/CBMidEFVX3lxTE1mWWpYWTZ1U011TTdxTDY0aUdvZmJZVXZ3LUxkRmw5LVdPZzl4ZmRFZ2VwTlFsY3A4d1dqdWg5NmpwZFY4bF9vMVhyT3VQLU5xZUc2TEZvTFF1bF9xRmxWZUxnSkx5R3VsMXd2UlRqR05EVnV6?oc=5,2026-09-03 18:12
Kejati Jatim Bentengi Pelajar SMAN 1 Driyorejo Gresik dari Bahaya Perundungan dan Kejahatan Siber - kejati-jatim.go.id,11 Aug 2026,Pendidikan,Google News (kejati-jatim.go.id),google_news,Kejati Jatim Bentengi Pelajar SMAN 1 Driyorejo Gresik dari Bahaya Perundungan dan Kejahatan Siber kejati-jatim.go.id,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQQ1ltajFDVHhfSUVYNnNKN2RLWEFBamhYbVYxeE14S0hnaHFJUnRSVUx6bFV6SlE1NEF3dXdLWU9BbEIzblNNOE8wUWdoVkpnamVjVFczOE1VVTdrdkxqc0xHWm54dU5EVWp1ZjQ5M1dhMFhuRGdrM0JVbGszWl9fMjBESnUteV9IaGlZVGpaUlBPVzlBYm16a3FSOEJhME9CTV9zQlkwNGFZbmM2WVpremg0ck9hamplQTJQV0IzclZHczQ?oc=5,2026-09-03 18:12
Tim Paskibraka MTs Ma’arif NU Driyorejo Gresik Raih Juara Purwa I LKBB Jatim - NUGres,09 Jun 2026,Olahraga,Google News (NUGres),google_news,Tim Paskibraka MTs Ma’arif NU Driyorejo Gresik Raih Juara Purwa I LKBB Jatim NUGres,https://news.google.com/rss/articles/CBMipgFBVV95cUxPNXcyc0NkeGEtam9NWGZvWEw0R21Ha1Z1LUNwUTFsbjd2VGZxNFJzRDJNa0dPQW9Hc09SQkp4cDdrX1NCREdQenpPLUZjeXc4MWFHRVJTRUhweW5hT3ZOdE9yRUFyLTJJQ09FcHJrSHN0U0hXSFh5elB0aVc0Qk5BMmEwWG1UVHRjY1hNdzFJUzY5NXhVaFJ3a185M0xTNjBvZE93bGRB?oc=5,2026-09-03 18:12
Camat Driyorejo Wakili Bupati Gresik Resmi Lantik Pj Kades Bambe - beritaplus.id,21 Aug 2026,Politik & Pemda,Google News (beritaplus.id),google_news,Camat Driyorejo Wakili Bupati Gresik Resmi Lantik Pj Kades Bambe beritaplus.id,https://news.google.com/rss/articles/CBMinAFBVV95cUxOQlVpRlJhTGVHT1puajN4ZHJ5dDlscGRNYUlWeWQ1d2EtU1A2M1lteHM1SXhhQ0wwdllIQ2pOVFMxSkEtTzhLaUFadG95Nk1pOHBLSXVYeXYtWTE5cDNaVTJ2ODl3YXpUSzNNRThPMTY0eUhKZVhrWlVyU0pqcEJjZDBLVi11ald5SXhrT2gxVTZmMHczRWlxQWN1eWjSAaIBQVVfeXFMTUdIcDBzRHMwbjBqdVRQSVdXTUZ1a2JkZjFwRnZMTG96OERBVU9FdnZVMTZGa3VTMnNxdXlQRFB5OVFyb3QzYllWRjJSeE1JMlNUS29SMzBsS3U3Y3ptOXZIaHozYzl5N2FqYzdHcld4UmZ0WUpIQnR1emlHYmVHSnlmUTRfNGQ1OGJVV1NEbVRhU0VvM0ltQ0hnalg5QnpqekR3?oc=5,2026-09-03 18:12
"Ciputra Group Luncurkan Evander di CitraLand Driyorejo, Hunian Dua Lantai Bonus Toko Mulai Rp1,3 Miliar - KilasJatim.com",23 Aug 2026,Ekonomi & UMKM,Google News (KilasJatim.com),google_news,"Ciputra Group Luncurkan Evander di CitraLand Driyorejo, Hunian Dua Lantai Bonus Toko Mulai Rp1,3 Miliar KilasJatim.com",https://news.google.com/rss/articles/CBMi0gFBVV95cUxNVWNSVFpFdkduSm5MaEkzOExLMXlMNkNHUHZNSjFsZGEyUWt6aWlKb0lrSldXa0VrSmN5Vm5WYVM4VDVUMF9HWG5iWTVyUG9rSTRpa292ZWdYaExSMlluZFR4cFFONlVrRFlsWGltbk96YXJZQXBOUGJLOEhJZVBOM0dkUG85U2dENHdEbXVzeEVkbk1rYTBwdmVieTFOOTkweFk4dExSakVkWkxLVTNwWUQ3RVp0bFB2NTg1U2lDRWNienVvX0lFdXVrZ1g2SUxsSlE?oc=5,2026-09-03 18:12
"Lawan Arus dan Menyeberang Jalan, Pengendara Motor di Driyorejo Gresik Meninggal Dunia - radargresik.jawapos.com",27 Jul 2026,Infrastruktur,Google News (radargresik.jawapos.com),google_news,"Lawan Arus dan Menyeberang Jalan, Pengendara Motor di Driyorejo Gresik Meninggal Dunia radargresik.jawapos.com",https://news.google.com/rss/articles/CBMi1AFBVV95cUxOT2lNWk9UX0FTY29rbkhBRDdrM2dqMGJtNnVONDlsNUNxOWNvNWMzSVZnMm1mNlBwMTZzNTlmY1lzMktZNjZraEMxVGdKWGRsb1FMZ1ZuS2dmTkRiV0FzU3FsWUJhS3FFWHRBWGRrSi12YkJKU3JuZHJKakczNVhacHZKdjVYcFBqTmpPWFVpeDh4RWNIcDU3aFljMm5rbWY5TENmb25RLThKb280SkpnU0NCMFhlZlg0Uzh6Ymx6ckJGU1BlQnhhVGNGemM5alFpdWN6d9IB2gFBVV95cUxOSEFwNllqamRtUE5hYjM2SmNqa3NsVXRsQWV6b2d1Z0d3bmhyNzlqMzFIekdZZUlTUVl2cW82WG4tQzlGbjdLdi16aXBZQjI3Rll1QzE3cHl3MjRPUHNNNU0xLU9hSXEzcUMzRGUybVU5NE55UjB2ZWJ4OWRsTkI0Zy13VkxYaWN5TkcyLVhTY3dwMFZJY0RheDR1Y1p5Yk1xSEVDbnNKTzJrVmlHYTdjWWRZQXFHeUF2ZHZVOVJmUThEQTdmYzZDeEpRTm1OSXktUU1kak9MQUtWdw?oc=5,2026-09-03 18:12
"Dari Ujungpangkah hingga Driyorejo, Lima Kebakaran Menguji Kesigapan Damkar Gresik - klikjatim.com",25 Aug 2026,Umum,Google News (klikjatim.com),google_news,"Dari Ujungpangkah hingga Driyorejo, Lima Kebakaran Menguji Kesigapan Damkar Gresik klikjatim.com",https://news.google.com/rss/articles/CBMitAFBVV95cUxOc2twaDhOTE56bjgyTERFbkgzSWNKUmk4cVdPYy1IbVA4MC1UOFB6SEU0SXB0eWtUdFM4d0pKWk9WdFMwRUd5aUVETmRfNkRIWmhUZWdlT09mQlcyLUhuQ19xRjlxTzF4Qk9rSUhNWG10Nl9ZQmllTlRKOTJyY2JiVzlIV2pYVjRnUmc5YlBIZUtiV3dueFE0dkJNa25GRUJyRDVIQkltWXF0QW9ZVk5HNVpqamLSAboBQVVfeXFMUEFQOGZlamZ6Z0tFQ1hLOUd4eU1DWG9mOHJIM3o4SHZrbTM3UDhQNnNjbE1iSlZISm9iOVEzUG16NFhIdlgyN3JFREJ4clRnWmhSb3AtajRtVTZtTGY4V1lNZnVBVTJtZ2dDekJpQjNIUVZhcXdtSWg4Yldkb1hTS00tU0h2dHRYM0tIbXhGNUFFVmR4Qkxuc3pOOFp3TWF3SHVOQXFvOVJidGVaclpxY2lNOUNZTmFDXzFn?oc=5,2026-09-03 18:12
"CitraLand Driyorejo CBD Luncurkan Rumah Dua Lantai dengan Bonus Toko Mulai Rp1,3 Miliar - kabarbisnis.com",22 Aug 2026,Ekonomi & UMKM,Google News (kabarbisnis.com),google_news,"CitraLand Driyorejo CBD Luncurkan Rumah Dua Lantai dengan Bonus Toko Mulai Rp1,3 Miliar kabarbisnis.com",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQNVl1M0tRVzJqTlR6bVhHZDNBUHN0aFdfVE9oM1RmZkRYd0U1VGMzQTByTmVlRVcwVS10Snc4Z2ZzVjJwUlJTMGVzYThZeFdWSXc3dlYxRFJEVnlmcG5ReEhqUzhGelZMejdmNC0xc00yTllPUFZqb0NPaUNuZjZUUmh6WWgtcXNSME9MYldEYU1UbzFqVlNrZW11T1lfdklHNmItWGhVOWpMeHhNaGFxVVFOWlhiM0h2WTlXaWM0Q3NiRWs?oc=5,2026-09-03 18:12
"Polres Gresik Bedah Rumah Purnawirawan Polri di Driyorejo, Kado Hari Bhayangkara ke 80 - humas.polri.go.id",22 Jun 2026,Umum,Google News (humas.polri.go.id),google_news,"Polres Gresik Bedah Rumah Purnawirawan Polri di Driyorejo, Kado Hari Bhayangkara ke 80 humas.polri.go.id",https://news.google.com/rss/articles/CBMiywFBVV95cUxOUno4bi1CbllzYi1lVDVvbnVwNnpWZkpzazBxTkJfZDIzNWxQYk00Y0ZnQVAzbDB5T21JR0hMTWlOVjdNc1N6THZVbGxwbFRNVVhlYXYxdzNoN0ROMm9USEVlNXdUOWhrOFV5b29GRWx6aURpZnYwYXhoTGxlS2I5RTdwdFkzc0s2RmFwRF9vSTctc2RVMkUxM3JIbnpQYm9ySlhrelk1c1d4b2x6Umd5Q1gzQlZTY0dHNUZjMGpQYnF1OHVSWHRoZHh6VQ?oc=5,2026-09-03 18:12
"Kecelakaan Kerja di Driyorejo, Karyawan CV Asindo Stone Meninggal Tertimpa Marmer - infogresik.id",18 Jul 2026,Umum,Google News (infogresik.id),google_news,"Kecelakaan Kerja di Driyorejo, Karyawan CV Asindo Stone Meninggal Tertimpa Marmer infogresik.id",https://news.google.com/rss/articles/CBMipgFBVV95cUxOeUlFZllqRDNNbjc3RFdQcGp2bVc2UjNaV1oxVi1yX04wbkRoNXBfeGM0YTV4aVgxcUlnQ1JZZ2hIZmhXYUk5QU9CenBOMnVXR0pRZ2UwVXpnZkxqa0xWYm00UlJIQmpmZVhFY3pHcG9sT2VrX0lZNjBHY3RkeTVXbnBYV1ltajFiUVdBOXVZZ3NEUHcwR21wQWJFZzFJQzVvQmhzZ3BR?oc=5,2026-09-03 18:12
"MERIAHKAN HUT KE-81 RI, PEMDES SUMPUT DRIYOREJO GELAR JALAN SEHAT BERHADIAH MENARIK - Pelopor Wiratama",30 Aug 2026,Infrastruktur,Google News (Pelopor Wiratama),google_news,"MERIAHKAN HUT KE-81 RI, PEMDES SUMPUT DRIYOREJO GELAR JALAN SEHAT BERHADIAH MENARIK Pelopor Wiratama",https://news.google.com/rss/articles/CBMiwgFBVV95cUxNUzVibVJmRExsWGt2eTlTRG1FSFI0N2dsa1dVck1EY2dmWHdBVzZrc0J4WHkwQUttNXVwZHI0Nk8teXpTMkllSUNtSHhSclRybDVnXzhJQ1dlcVZYSlVUU21NdUo1OEhkVVV5S2F2SmJManlyTjFlMTl1X2p5dmJoQnZsWW9VRXFKTTFkYXcxTjM1dTQ2N2R4bGNCcDc4aml5Q0hfTy1icEVZeEZxWjkxYURMd3hjWGdwS2FFaDFvMXd5QQ?oc=5,2026-09-03 18:12
