judul,tanggal,topik,sumber,tipe,ringkasan,url,waktu_scrape
"Perkuat Pengelolaan Pengaduan, Wabup Gresik Minta OPD Respons Cepat Aduan Warga - memorandum.disway.id - Memorandum.co.id",01 Sep 2026,Umum,Google News (Memorandum.co.id),google_news,"Perkuat Pengelolaan Pengaduan, Wabup Gresik Minta OPD Respons Cepat Aduan Warga - memorandum.disway.id Memorandum.co.id",https://news.google.com/rss/articles/CBMixAFBVV95cUxNTnhYVExiV3U5UUx0M2oyelpKal9nbkZJTlFodFdneDVsQTdmb0Z6bjBjZ3RJSy11VXIyN3ZTLU5ZWVhDOTUwLW5Oanp2TnJ0a3JZY2lkUkUxanVseXhjODRBU051bzJUNVR6RlFvMExVN2txM3gyTmcwd3VTMXhkMzJsV1hhbU10Ql9fS2ZjQUVlOHUwRFRqMVVOMjVJR1hQNFlhTnd0Y0dwQmhLR3htV0d0ZXZibjZUU09pRlRQTnA5T2940gG6AUFVX3lxTFBLaG1icS1SSjFXTnNCVy1kTDVEZEFZdVh1RXkwQzNOUXVjMFNkd0h5QUNReDl1ektfemtpSC1fTE0xVTdBWDBwYlRJQ2RyZkhCUDlXSWstaFpPQ3A2TDlkYjY2bkpXSkUwM1BNbnhhMFdBQ1pTUWp4YVlCT0pldzAwVGFzdE9VWkRNZTlWRnRUc3pCYnRlV2tKUXFEMmw3TkJWdmMteGtoOUNSd1BIVXJYTXpZcHQ1aWZtZw?oc=5,2026-09-03 13:14
Warga Gresik Mengaku Dimintai Rp 150 Ribu Usai Lapor Kebakaran - detikcom,02 Sep 2026,Umum,Google News (detikcom),google_news,Warga Gresik Mengaku Dimintai Rp 150 Ribu Usai Lapor Kebakaran detikcom,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQZHhYNC1mbVVLeV9nSTdHQTRFMlZuM2xIVkdMZEFZcXNldHFKZFpWNUZ1UHJ1b3RYZWw1Q2lqTTVCMUkwN2F2V0J5cWxuOVhhUU0ydEEyNVl6STVLY1JBV0tlbzlmNFRsX0pNS1Y4ck0tSjBrazFZS3ZoU1EwbW4tSGduZTBRRkN0YWVaVzhuZmhzRXRQRmpMbXcwb1E5V3BxQlNfdUlJSkJUUVHSAbABQVVfeXFMTU9iZWROZzFCYmZkV1Jrb1hDUTlzLTlCeXFSTnNHdU1uNDRtOVNuV0tSWG8yYmVQazdjajR6cW5UeWItYWdNWjYzN2thQ25QRk5zSEVDdk9PcHJnUFFHbWtDMG5GdzZSdGR3Y3hEZVktVlAwa2tEc2J1dVZ6cHJSQ28yRkJ5U2wtU0Z2eW0xeTJ1SHhWekdncDBaUTd5SDZDejF4UlAtSzdrM0FYTU1BT2U?oc=5,2026-09-03 13:14
Pemkab Gresik Gelontor Ratusan Juta Bantu Korban Gempa NTT - suara indonesia,28 Aug 2026,Umum,Google News (suara indonesia),google_news,Pemkab Gresik Gelontor Ratusan Juta Bantu Korban Gempa NTT suara indonesia,https://news.google.com/rss/articles/CBMisAFBVV95cUxOZS1ka2pURXFReGt4aHA2SGxBSE43aGJ0NkxuLTVvR2Q4VlI2dEptM2p6QzlKRGpBam1DWndRRi15R1RkZ2J5d3lvd2h3ZjBIb2FPVi1PSVItWEcwYzNYaWRsSzBRUklEWmk4OEtGcklpTDRCWXdWUHktRnRxeGN1NEZtUWxjc1VZX3hzMEpGRC13alBiSVUxYk1ZX1g1LXJfdVdQZlJFY2pydUNRLUh5RdIBtgFBVV95cUxPOHE3UVQ4d2xWeEcyUmw4eTJadjNoZzV1bTFlVnhWMTgtYW1jT1BnenIxZ1hXN3EwdTZEbnBMRW9zQzZEekwzVUpGZUk1VWFNbHpuUXkydjVObkxXQ05hcWNUbEplZXhPVXJWTjRNU1RfMUlSTFNPNG9fWU9NbjJZMk5wa01HcnY1OEFCa2tkRUpEMU1wbXh0ZlM0cGozMG4xR3ViMjVZdlFGb1VXek9tZWxXRTVWZw?oc=5,2026-09-03 13:14
Ratusan Warga Desa Tenggor Gruduk Polres Gresik Diduga Salah Tangkap - Lintas Perkoro,02 Sep 2026,Umum,Google News (Lintas Perkoro),google_news,Ratusan Warga Desa Tenggor Gruduk Polres Gresik Diduga Salah Tangkap Lintas Perkoro,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNX3dzY2hfZXluRTBQOENCZXlWd1NBNzVsMWhTaE5SOHVBdS02dnZEZFgwakRJYmlmUnVLMTRKOXJYNE1ueGxYRzVMTWRYem1XSC03UzloX1E0Z1pTTENYcUhFUlA2OThicWN3SFZsM185ZFMwVjNOeWttbUJUTDZYQ08tVG1scWNYTjktNHZkbU1QTnZ0ZHN0QS1kcm9scXFlaW1fNDZUSXXSAa4BQVVfeXFMT0xrak53bVVuNmV6ZERyd2RiTDZGWm0yWXpwSDcwbEs5Tmp2N0UwSVBqZEhPelZlVzZUTEk5RmZzSzNTZGZ4UVdxMDBsd0NjVld0Ql9tNzZEN0pDSWI2SVZxenhJNF9XdnlTS3I3M2ZQZ1ZEQ1ZDUnprRUh4ekhLbllNVVRwWjgweTExcGdnVmkwcTVPZW1JX19QaFRkV3AyVk96YlBxbXFLZ0pQR0RR?oc=5,2026-09-03 13:14
Gresik Kirim Bantuan Rp250 Juta untuk Korban Gempa NTT - InfoPublik,31 Aug 2026,Umum,Google News (InfoPublik),google_news,Gresik Kirim Bantuan Rp250 Juta untuk Korban Gempa NTT InfoPublik,https://news.google.com/rss/articles/CBMiogFBVV95cUxQZFNOcm55emFxdE1lUjM1YVNaT1JvYXI1RzFHOWkwTzhIY1lFY3NCbHRGMVg3ZzNkWTlCX3NGNzd4V3BaLVlSTm1EcVE4eDZTSkNwTFdwMkFJQk55bFBkZGpBb1RiZVB0bHZMVmc5NnBRQkRCS1V5T0NxTmxJVzRHSmtuWXhpRTd6QkRRTTQ4N2pVank0OFVvNjJjQlZnTWg5SVE?oc=5,2026-09-03 13:14
"Cegah Penularan Kasus HIV di Gresik, Dinsos Terjunkan Tim ke Sekolah - Radar Gresik",02 Sep 2026,Pendidikan,Google News (Radar Gresik),google_news,"Cegah Penularan Kasus HIV di Gresik, Dinsos Terjunkan Tim ke Sekolah Radar Gresik",https://news.google.com/rss/articles/CBMivAFBVV95cUxNMWtWUzc4Ul9VRjJWRlFwUnZtRkNyeUZnRWo0NC1YSVkyVUhoZG5yTlZhTFdvXzJrX3lSdGxoN09sMmloS0RlVGc3UUZwRm5aaUxQWThFSTFEcmZJdzN2bkN1WEcyYTIwMzdwa25lcEFIcHdrQkVtYm5QTzY4ZEgxdUVrcGdvaTRHd3N5bFdPQkRzaUZhb3VVMnNyd1R4VVE1NEVTQURsS2xCSGhUX2tzY3E2aWpGYWQ4RUlpMdIBwgFBVV95cUxQWWVmOFd2Qm5veWhoNmo3a3NRNjRQZDVFak9wQl9FemxyWk04NTlMM20yeFpScVhvRElhM09ycTE0MlR1UHFweVBDZ1R4T2RUa1JrZFZJVkdUcmdWYnVoYmVwdW15WGVHWXBGb2t5OVZWRVctYi1YLWlLbWxnM1pOQkExUkQzVDhUVTYzR19tQ2xfVVRhZGM2cU9heU1XazRSUU9DWm5fZU5ueTRBMnVDemRjS0JqcV81Wi1GVmpfQ2NqQQ?oc=5,2026-09-03 13:14
DPRD Gresik Soroti Kebutuhan 4.000 Titik PJU di Wilayah Kabupaten Gresik - Radar Gresik,02 Sep 2026,Politik & Pemda,Google News (Radar Gresik),google_news,DPRD Gresik Soroti Kebutuhan 4.000 Titik PJU di Wilayah Kabupaten Gresik Radar Gresik,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQbEJSbUwzMEIzMTJzcnlDR21ybEVLZUxKMmlpSHF1NFFPd3V5UVdLZjRJeXB0dkNCbXRhOWRJNzRGUGNTZGxlTWlmT3JnclJYcFlRd0xlMmNUM3pXS1V2LVpHRUFBMXRzaEs1X0R4cUJHYlpxdDFDQVF2MnVmcHZRbENfdnB1d1BhNkY4a0V6Umx6ZHpwVFVBZ2xLUkY0UXItdUFQLThBd3JFSDdneW9DYk16cHFOdjZFczlnX09rcU9zM2htSDh5OC1LZVc2blNmUGIzazZB0gHbAUFVX3lxTE90YTBXYjMtaUNEaGd6LTluUU9QRWctdVpQT1FBQ18xczU0S3U4d1daZ3llYXM4NHZvM3BIbUdvQkgwV3pqTzZfcWZIb2c0UWJ1Zm41aXplTGpFQWRqNWwzNmJqOEhmMlV3VnpqYzhkdmRSSkhZRVV6YXNodXFxV1ZyV09VaGZhUl9UOHk0enRTNTBSQ1ZKNVlFb2lYSVpnakRhOXlXT2FlemxlTXJuWFhSLTg3QlNhZWZLSTg2YnRwUmZEQ0VsRlByUFVRc1Z0eWZzV05xcDdENEg1Yw?oc=5,2026-09-03 13:14
"Kabar Penculikan Anak di Medsos Gegerkan Warga Gresik, Begini Faktanya - detikcom",02 Sep 2026,Lingkungan,Google News (detikcom),google_news,"Kabar Penculikan Anak di Medsos Gegerkan Warga Gresik, Begini Faktanya detikcom",https://news.google.com/rss/articles/CBMitAFBVV95cUxNSTlva1F0QzM2ZElrb1plczN6LVhaSm5FSDRUcVJiblM1THpuYXBYbXpKZWJ1YlBxRFk4SjBtWjhfVG9xQXFaR1B1YzBZb1RvYldsaGUzRHhLZ2dtakZ1dzJRWGl0N0puNC03aFloRHlybWN0YXplYlhqcWtkRmVEaHVodU5ycEVKMU55bTNmNTRNRmNQbmVpX0gxbUhsUzFNd1RGNjBHTThFaXo1S3otVG01a0zSAboBQVVfeXFMT29IaVhabkE5SGhOeFp1Vi1JYm1WbGd5WklJemZ5ZTM2Ti1yTkxWSVQ2TkJQbENSNDB4LUVzVENyUDl0MkxTeDlpUHcyOHlvNW1HNlZ3SkwwTXdtSUYzS25IbW8xdGVhN0hPT1J4QURFZUNOQV9PekFzZUNuNVpzVURwWDJKTmFnSThyOXZQS3BNaUVRaTdHOC15VmZ0R3YzMndnSUZsdkc1RlpRUlNLeVNZZFBQeVduSzdB?oc=5,2026-09-03 13:14
"Hadiah Hari Pelanggan Nasional, PLN UP3 Gresik Nyalakan Listrik Gratis untuk Petani di Balongpanggan - Radar Gresik",31 Aug 2026,Umum,Google News (Radar Gresik),google_news,"Hadiah Hari Pelanggan Nasional, PLN UP3 Gresik Nyalakan Listrik Gratis untuk Petani di Balongpanggan Radar Gresik",https://news.google.com/rss/articles/CBMi7gFBVV95cUxPWXZsbDEtVDJ1Snp0d21HbDBWWGZWa3RVOFJqUGM2VTBxSTFHSDZhS3RBNHhBWGZ2cUxtRDd0dVlPZTJ6ZHByN2wyNUotNVp2U211dUtidmVfMGYza1M2b0V0enF6a2xQMW9oZ0VNbDZURGxvS1I4QkZCcnp6czdXSmdlUVFZXzNzaTFDUEl1SGN5d0paLUdpLVk0V0o5STV3aDRpYkp0bEFOelZkb1E4cnBEamlZSVdDbE9GNklCR1BySzVnNEJldkZxcWowOHZhRXJJc1VsWWo0SXkwYXQ5eUxDUW55U1BFaXQxSU930gHzAUFVX3lxTE1BZGxIYzk0TW9BZjVuaTBVd1QwcmVySDBKS25ucXc4NlBDVjdVZWF1aUVxdHR3aExrNHZlQ1VGMUFDMU9WcE53Mm5pS1hhSGd4MVNfQldSQVprbVhkRS0tTVR1NGxLNmxZTWJEdFE1R3hGQnNSVDFXTkNhZV9UbExtbERqLWFmVGF0d1V4cThrc3JwVmJsN3Ezc29DbW1Ob0xjZlR6aTFlWmFlUWNnWjhJSTBiZDdfb00wbC1BOVJLNEJDV1ZmNnpBQ2RjMUlfb2FvYU0xWWQzaHhEUHp6RDdaYXdXcThlcWVyU0dVbGdXcDBFRQ?oc=5,2026-09-03 13:14
Fakta-fakta Damkar Gresik Pungli Biaya Ganti Air Rp 150 Ribu ke Warga - detikcom,03 Sep 2026,Umum,Google News (detikcom),google_news,Fakta-fakta Damkar Gresik Pungli Biaya Ganti Air Rp 150 Ribu ke Warga detikcom,https://news.google.com/rss/articles/CBMitAFBVV95cUxQSFBwLTJCTHowNUNNVlhuX2JjSnBmcTBuTzE4dFZEX2I3aEhWMGtTZTBtSFo0ajRJWUFfY3d5T1dtRUxNYzk2U0lGT3BaX0FydDBHZ3BnYVhVcklQZUh1R0R1X3h2NXBRNTRsMWgwWHAwYVJaYl9nRERuY0dxbVBWZmo1NHh1SWtYbml3ZzlnZ0xMSzVrSmpIXzRROGJTYlA2bzctaF9BUnNxdFJhcVZDOFJQb0vSAboBQVVfeXFMTm0yMVVLb01Kbjh5NnlGMlNPYUZoLVMwZmtVUFZxQWtuS2JmRk9qTGhLcjFkbjVzT3JsdEJaaW5COWVIUGxqRmRNcFdRcmY0UXh3NnNXZnhjRUJETU9MbTlBQmU1dHdQV0h6eEdIWjhTWXdlR0pNMk9aUlR1QWxyWlR5cHgxOTRRcXRldVM3Vl9TZmdzbkVMem81RnNnRnJ3MHRYNXFGNGd2WDRIb1ZhMG5LQzFhZnE2ZTRB?oc=5,2026-09-03 13:14
"Peringati Hari Lahir Adhyaksa ke-81, Kejari Gresik Gelar Ziarah dan Tabur Bunga di TMP - Radar Gresik",01 Sep 2026,Umum,Google News (Radar Gresik),google_news,"Peringati Hari Lahir Adhyaksa ke-81, Kejari Gresik Gelar Ziarah dan Tabur Bunga di TMP Radar Gresik",https://news.google.com/rss/articles/CBMi1wFBVV95cUxQeEd5YW52QWR2cndqb2ptZHFkeDFKTmhKUVlpenZtNE84Ykt5WWRaNEE0bllVdGZrMWxlZ2N6V0hEeHhMMEtMWE51RkNwRFdjUU1Td3NVcVZueEZjaHhuQ045TkFZMUJCWkQ4OG5EdGpfRVhoWVR6Tk9HUDZMQ2JSVXNMRGFobDBOVGpsMUVKMW1HNjdQYmxPQU14Ukg3RzBFcnVYVTAzbVVLUGhpbm1CZ0g0bHVodDFGWDYtQklNWWVqaE5jLURWQVkwa0pseUFDMXAxZm5Sa9IB3AFBVV95cUxNRGtrSU56QVFzWlFsLTlmM00wb2ViazlwLWRwdm5BSy1qaHNicnliVXg1UjhSckNJalE2aUpRMlhWUFZ6QWw4Y0NsSGFkVXV4U0VHNXpBbXR4MWVVUkEtS2d5VXJvYW1HS0pJUEZSNmdCNUozM2Rmb3V4WXlmLTh4QzBDQ3F2NkViMnNhWEpUNTV1d2FlUUZHODVNNU1RWHI3cDhKbl9QOEEzT2tOWXlPbGlUa0hVekpVZ1Foa0o2MWQybXR1VjBpeU5Vd0tCd2JscEtxOGtJcy0tVmtr?oc=5,2026-09-03 13:14
"Gudang Arang di Manyar Terbakar, Tiga Armada Damkarla Gresik Diterjunkan - Radar Gresik",01 Sep 2026,Umum,Google News (Radar Gresik),google_news,"Gudang Arang di Manyar Terbakar, Tiga Armada Damkarla Gresik Diterjunkan Radar Gresik",https://news.google.com/rss/articles/CBMiwgFBVV95cUxOSlNtQWVkdVF4aHJaTk9GZzYzVllJT1R6VS1sVUhwalZoc0VYbXk3ZkNLbVZzWF8xak1IWWJpUHJwOXkteVA0dDhoUGtkYVhldkxTMmZwRTNCdm04eXRIclNyZWtRWjJLVjlpOTBEbXBKYlJZWGdjYlNxbkRqSjRYQjRtNGk4M3BuNzlPdmxISkVnd01nTWVyQUpPaWdCMWhBOVRtSFVGQkdoNWpNaHRvajhRcmk2ZXBycWs2djZRdFpyQdIBxwFBVV95cUxQSUFhZ3Rmd3N4SVhQSGVqVFZoMlprV1VZV1NGYXQyeVAxRFZXRkp3ZmpCQXlMX2lMZ25xRlJQRFB3Uk9YcDBrMDFva2N6MC12dmZ3dTFIaG9CVXl1Q0ZFd3FuTjJGT3BOTDhRR1hZVmxoejhRYmQwWnBzazBRb21oTmNGbEMyTjFzOHBINklGVUZ4Z1NERWk1aU96SncxYnVjQjVFdUVfSTBWblVCOWhCQ1ZONzhoMXZNZWNhZlhoUnhCa0t4enhJ?oc=5,2026-09-03 13:14
"Couple Goals di Atas Panggung! Suami-Istri Ini Bikin Haru Raker AUMA Driyorejo Gresik di Banyuwangi, Ceritakan Beratnya Perjuangan Guru TK - PWMU.CO",31 Aug 2026,Pendidikan,Google News (PWMU.CO),google_news,"Couple Goals di Atas Panggung! Suami-Istri Ini Bikin Haru Raker AUMA Driyorejo Gresik di Banyuwangi, Ceritakan Beratnya Perjuangan Guru TK PWMU.CO",https://news.google.com/rss/articles/CBMi6AFBVV95cUxNZHo2YjhhLS1IWFIwVDBOcG03QlJBd1lkczliRHc1dUFWemNiMHl0VlNlbVl2YnRYWC1MSGsyRUQ5TkROWFRtT0FxVWVCVnBMTmZWTXF3Q242NExRcTl0ZzRQY1QxM2ZuZzY5c3FyODhha1o5WUwzYnh2bGZIaUJLeGV6X1p5QWdKUEFENnV2RGZ4cTE2ZWpLWUhDRm5UOFNUeE1lTGh3X0hDQ3FnZ2Jpa1RhRkRsY3kxNlFHZEVnWm5mR2hvZnVkOGpxQS1fS19pdEo0enNwYlh5VXlYbXVGbDJfa0xReDVm?oc=5,2026-09-03 13:14
"Warga Graha Naila Pidodo, Sumput, Driyorejo Boyong Motor Listrik: Bu Ratih Jadi Bintang Utama Jalan Sehat HUT ke-81 RI Desa Sumput, Driyorejo - Pelopor Wiratama",30 Aug 2026,Infrastruktur,Google News (Pelopor Wiratama),google_news,"Warga Graha Naila Pidodo, Sumput, Driyorejo Boyong Motor Listrik: Bu Ratih Jadi Bintang Utama Jalan Sehat HUT ke-81 RI Desa Sumput, Driyorejo Pelopor Wiratama",https://news.google.com/rss/articles/CBMiiwJBVV95cUxOaVhfc2lsLWlJNWtUODFvZ2ZWUHZlXzJRdGpxXy1MYUE2R0RmMnFHZ2JHWmpKXzFKdWUySS1kZWZfVzlNaU55MUR3VnJnazVYMVNwS2JFWmVjNUdDYnAwM05uQXJlNFZyM29NLVU4dUtnazFvclNldW1mR2k0LTZzQlNYME15TFFRMG5CNDVMSGdnbmF6Y2NxbE94YUJLelhjQXIyMmRHMVVPOGtvOUtoZlM4V2w3dDFtOXNtTmxrZUJwTmpRNU16TktPOUZrS3c4TUwyYmFheXJBX09JbUpxYzZ2RmxqNXpab3haeFFsSFIwUlNyaFdEZ2VNMmpNalUwR2U5azdaUXZuS0U?oc=5,2026-09-03 13:14
Kualitas udara di Driyorejo - IQAir,24 Jun 2026,Umum,Google News (IQAir),google_news,Kualitas udara di Driyorejo IQAir,https://news.google.com/rss/articles/CBMidEFVX3lxTE1mWWpYWTZ1U011TTdxTDY0aUdvZmJZVXZ3LUxkRmw5LVdPZzl4ZmRFZ2VwTlFsY3A4d1dqdWg5NmpwZFY4bF9vMVhyT3VQLU5xZUc2TEZvTFF1bF9xRmxWZUxnSkx5R3VsMXd2UlRqR05EVnV6?oc=5,2026-09-03 13:14
Kejati Jatim Bentengi Pelajar SMAN 1 Driyorejo Gresik dari Bahaya Perundungan dan Kejahatan Siber - kejati-jatim.go.id,11 Aug 2026,Pendidikan,Google News (kejati-jatim.go.id),google_news,Kejati Jatim Bentengi Pelajar SMAN 1 Driyorejo Gresik dari Bahaya Perundungan dan Kejahatan Siber kejati-jatim.go.id,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQQ1ltajFDVHhfSUVYNnNKN2RLWEFBamhYbVYxeE14S0hnaHFJUnRSVUx6bFV6SlE1NEF3dXdLWU9BbEIzblNNOE8wUWdoVkpnamVjVFczOE1VVTdrdkxqc0xHWm54dU5EVWp1ZjQ5M1dhMFhuRGdrM0JVbGszWl9fMjBESnUteV9IaGlZVGpaUlBPVzlBYm16a3FSOEJhME9CTV9zQlkwNGFZbmM2WVpremg0ck9hamplQTJQV0IzclZHczQ?oc=5,2026-09-03 13:14
Camat Driyorejo Wakili Bupati Gresik Resmi Lantik Pj Kades Bambe - beritaplus.id,21 Aug 2026,Politik & Pemda,Google News (beritaplus.id),google_news,Camat Driyorejo Wakili Bupati Gresik Resmi Lantik Pj Kades Bambe beritaplus.id,https://news.google.com/rss/articles/CBMinAFBVV95cUxOQlVpRlJhTGVHT1puajN4ZHJ5dDlscGRNYUlWeWQ1d2EtU1A2M1lteHM1SXhhQ0wwdllIQ2pOVFMxSkEtTzhLaUFadG95Nk1pOHBLSXVYeXYtWTE5cDNaVTJ2ODl3YXpUSzNNRThPMTY0eUhKZVhrWlVyU0pqcEJjZDBLVi11ald5SXhrT2gxVTZmMHczRWlxQWN1eWjSAaIBQVVfeXFMTUdIcDBzRHMwbjBqdVRQSVdXTUZ1a2JkZjFwRnZMTG96OERBVU9FdnZVMTZGa3VTMnNxdXlQRFB5OVFyb3QzYllWRjJSeE1JMlNUS29SMzBsS3U3Y3ptOXZIaHozYzl5N2FqYzdHcld4UmZ0WUpIQnR1emlHYmVHSnlmUTRfNGQ1OGJVV1NEbVRhU0VvM0ltQ0hnalg5QnpqekR3?oc=5,2026-09-03 13:14
Tim Paskibraka MTs Ma’arif NU Driyorejo Gresik Raih Juara Purwa I LKBB Jatim - NUGres,09 Jun 2026,Olahraga,Google News (NUGres),google_news,Tim Paskibraka MTs Ma’arif NU Driyorejo Gresik Raih Juara Purwa I LKBB Jatim NUGres,https://news.google.com/rss/articles/CBMipgFBVV95cUxPNXcyc0NkeGEtam9NWGZvWEw0R21Ha1Z1LUNwUTFsbjd2VGZxNFJzRDJNa0dPQW9Hc09SQkp4cDdrX1NCREdQenpPLUZjeXc4MWFHRVJTRUhweW5hT3ZOdE9yRUFyLTJJQ09FcHJrSHN0U0hXSFh5elB0aVc0Qk5BMmEwWG1UVHRjY1hNdzFJUzY5NXhVaFJ3a185M0xTNjBvZE93bGRB?oc=5,2026-09-03 13:14
"Ciputra Group Luncurkan Evander di CitraLand Driyorejo, Hunian Dua Lantai Bonus Toko Mulai Rp1,3 Miliar - KilasJatim.com",23 Aug 2026,Ekonomi & UMKM,Google News (KilasJatim.com),google_news,"Ciputra Group Luncurkan Evander di CitraLand Driyorejo, Hunian Dua Lantai Bonus Toko Mulai Rp1,3 Miliar KilasJatim.com",https://news.google.com/rss/articles/CBMi0gFBVV95cUxNVWNSVFpFdkduSm5MaEkzOExLMXlMNkNHUHZNSjFsZGEyUWt6aWlKb0lrSldXa0VrSmN5Vm5WYVM4VDVUMF9HWG5iWTVyUG9rSTRpa292ZWdYaExSMlluZFR4cFFONlVrRFlsWGltbk96YXJZQXBOUGJLOEhJZVBOM0dkUG85U2dENHdEbXVzeEVkbk1rYTBwdmVieTFOOTkweFk4dExSakVkWkxLVTNwWUQ3RVp0bFB2NTg1U2lDRWNienVvX0lFdXVrZ1g2SUxsSlE?oc=5,2026-09-03 13:14
"Lawan Arus dan Menyeberang Jalan, Pengendara Motor di Driyorejo Gresik Meninggal Dunia - Radar Gresik",27 Jul 2026,Infrastruktur,Google News (Radar Gresik),google_news,"Lawan Arus dan Menyeberang Jalan, Pengendara Motor di Driyorejo Gresik Meninggal Dunia Radar Gresik",https://news.google.com/rss/articles/CBMi1AFBVV95cUxOT2lNWk9UX0FTY29rbkhBRDdrM2dqMGJtNnVONDlsNUNxOWNvNWMzSVZnMm1mNlBwMTZzNTlmY1lzMktZNjZraEMxVGdKWGRsb1FMZ1ZuS2dmTkRiV0FzU3FsWUJhS3FFWHRBWGRrSi12YkJKU3JuZHJKakczNVhacHZKdjVYcFBqTmpPWFVpeDh4RWNIcDU3aFljMm5rbWY5TENmb25RLThKb280SkpnU0NCMFhlZlg0Uzh6Ymx6ckJGU1BlQnhhVGNGemM5alFpdWN6d9IB2gFBVV95cUxOSEFwNllqamRtUE5hYjM2SmNqa3NsVXRsQWV6b2d1Z0d3bmhyNzlqMzFIekdZZUlTUVl2cW82WG4tQzlGbjdLdi16aXBZQjI3Rll1QzE3cHl3MjRPUHNNNU0xLU9hSXEzcUMzRGUybVU5NE55UjB2ZWJ4OWRsTkI0Zy13VkxYaWN5TkcyLVhTY3dwMFZJY0RheDR1Y1p5Yk1xSEVDbnNKTzJrVmlHYTdjWWRZQXFHeUF2ZHZVOVJmUThEQTdmYzZDeEpRTm1OSXktUU1kak9MQUtWdw?oc=5,2026-09-03 13:14
"Dari Ujungpangkah hingga Driyorejo, Lima Kebakaran Menguji Kesigapan Damkar Gresik - klikjatim.com",25 Aug 2026,Umum,Google News (klikjatim.com),google_news,"Dari Ujungpangkah hingga Driyorejo, Lima Kebakaran Menguji Kesigapan Damkar Gresik klikjatim.com",https://news.google.com/rss/articles/CBMitAFBVV95cUxOc2twaDhOTE56bjgyTERFbkgzSWNKUmk4cVdPYy1IbVA4MC1UOFB6SEU0SXB0eWtUdFM4d0pKWk9WdFMwRUd5aUVETmRfNkRIWmhUZWdlT09mQlcyLUhuQ19xRjlxTzF4Qk9rSUhNWG10Nl9ZQmllTlRKOTJyY2JiVzlIV2pYVjRnUmc5YlBIZUtiV3dueFE0dkJNa25GRUJyRDVIQkltWXF0QW9ZVk5HNVpqamLSAboBQVVfeXFMUEFQOGZlamZ6Z0tFQ1hLOUd4eU1DWG9mOHJIM3o4SHZrbTM3UDhQNnNjbE1iSlZISm9iOVEzUG16NFhIdlgyN3JFREJ4clRnWmhSb3AtajRtVTZtTGY4V1lNZnVBVTJtZ2dDekJpQjNIUVZhcXdtSWg4Yldkb1hTS00tU0h2dHRYM0tIbXhGNUFFVmR4Qkxuc3pOOFp3TWF3SHVOQXFvOVJidGVaclpxY2lNOUNZTmFDXzFn?oc=5,2026-09-03 13:14
"CitraLand Driyorejo CBD Luncurkan Rumah Dua Lantai dengan Bonus Toko Mulai Rp1,3 Miliar - kabarbisnis.com",22 Aug 2026,Ekonomi & UMKM,Google News (kabarbisnis.com),google_news,"CitraLand Driyorejo CBD Luncurkan Rumah Dua Lantai dengan Bonus Toko Mulai Rp1,3 Miliar kabarbisnis.com",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQNVl1M0tRVzJqTlR6bVhHZDNBUHN0aFdfVE9oM1RmZkRYd0U1VGMzQTByTmVlRVcwVS10Snc4Z2ZzVjJwUlJTMGVzYThZeFdWSXc3dlYxRFJEVnlmcG5ReEhqUzhGelZMejdmNC0xc00yTllPUFZqb0NPaUNuZjZUUmh6WWgtcXNSME9MYldEYU1UbzFqVlNrZW11T1lfdklHNmItWGhVOWpMeHhNaGFxVVFOWlhiM0h2WTlXaWM0Q3NiRWs?oc=5,2026-09-03 13:14
"SATT Layani Raker AUMA Driyorejo, Siapkan Dua Bus Premium Menuju Banyuwangi - PWMU.CO",31 Aug 2026,Umum,Google News (PWMU.CO),google_news,"SATT Layani Raker AUMA Driyorejo, Siapkan Dua Bus Premium Menuju Banyuwangi PWMU.CO",https://news.google.com/rss/articles/CBMilgFBVV95cUxQN2ttaTVyTnYtWmtReTFnc3NUU19nbjdMemFNOTlKMG9vZmpTTlRFUlFyd0dOcjVEellWQVcxTlJmQzVrSi1CWjFyWDVRZlFxSVRJcy1QRUVHcTFYalVhRzl1ZzFGMVE2Sno3S2QwQWhjalZHbWZSX0VPMUNfTy1EWTBmUktZSjBQZTZPYWR3RkcwdjhnZUE?oc=5,2026-09-03 13:14
"Polres Gresik Bedah Rumah Purnawirawan Polri di Driyorejo, Kado Hari Bhayangkara ke 80 - DIVISI HUMAS POLRI",22 Jun 2026,Umum,Google News (DIVISI HUMAS POLRI),google_news,"Polres Gresik Bedah Rumah Purnawirawan Polri di Driyorejo, Kado Hari Bhayangkara ke 80 DIVISI HUMAS POLRI",https://news.google.com/rss/articles/CBMiywFBVV95cUxOUno4bi1CbllzYi1lVDVvbnVwNnpWZkpzazBxTkJfZDIzNWxQYk00Y0ZnQVAzbDB5T21JR0hMTWlOVjdNc1N6THZVbGxwbFRNVVhlYXYxdzNoN0ROMm9USEVlNXdUOWhrOFV5b29GRWx6aURpZnYwYXhoTGxlS2I5RTdwdFkzc0s2RmFwRF9vSTctc2RVMkUxM3JIbnpQYm9ySlhrelk1c1d4b2x6Umd5Q1gzQlZTY0dHNUZjMGpQYnF1OHVSWHRoZHh6VQ?oc=5,2026-09-03 13:14
